-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
-2.000360e-06,-2.000360e-06,2.390560e-06,1.999918e-03,3.811681e-19,1.196146e-20,
